4920,034906050,034906,Tutuloy
4921,030810009,030810,Calungusan
4922,015524011,015524,Bacundao Weste
4923,0124718024,0124718,Salasang
4924,045619030,045619,Marcelo H. Del Pilar
4925,043429003,043429,Bagumbarangay (Pob.)
4926,013316031,013316,Pagdildilan
4927,098311016,098311,San Roque
4928,052011012,052011,Calatagan Tibang
4929,0133914099,0133914,Barangay 754
4930,023108072,023108,Villa Concepcion
4931,086406006,086406,Caligangan
4932,015508017,015508,Ranao
4933,086004025,086004,Panayuran
4934,036905014,036905,Mabilog
4935,034919015,034919,Caimito
4936,051714020,051714,San Vicente
4937,030803027,030803,Lote
4938,045628019,045628,Ibabang Yuni
4939,051729013,051729,Maangas
4940,0133901157,0133901,Barangay 157
4941,015521010,015521,Uyong
4942,0166801021,0166801,Sudlon
4943,031417006,031417,Bulihan
4944,0104207008,0104207,Malibacsan
4945,082622010,082622,San Francisco
4946,0153604024,0153604,Maliwanag
4947,015518001,015518,Bacayao Norte
4948,041012013,041012,Gulod
4949,067902014,067902,Hoskyn
4950,034911028,034911,Galvan
4951,0103510008,0103510,Samburon
4952,023102004,023102,Bannawag
4953,0160308002,0160308,Bayugan 2
4954,0184507021,0184507,Man-Uling
4955,072228008,072228,Pili
4956,015526001,015526,Alitaya
4957,0129804012,0129804,Poblacion II
4958,035413034,035413,San Nicolas
4959,061905014,061905,Poblacion Sur
4960,083734007,083734,Caridad Norte
4961,097218007,097218,Dicoyong
4962,063022139,063022,Railway
4963,015527021,015527,Cabarabuan
4964,023116010,023116,Luyao
4965,0101312010,0101312,Capitan Angel
4966,0112501005,0112501,Binondo
4967,0184526012,0184526,Kapitan Ramon
4968,0112503001,0112503,Cabasagan
4969,043418009,043418,Quinale (Pob.)
4970,072211008,072211,Cayang
4971,097217008,097217,Marapong
4972,084806035,084806,San Antonio
4973,021510002,021510,Afunan Cabayu
4974,0153611047,0153611,Lama
4975,063002037,063002,Pajo
4976,0118602024,0118602,Molmol
4977,0103517014,0103517,Madamba
4978,043409002,043409,San Antonio
4979,071215008,071215,Tanday
4980,0104213013,0104213,Masubong
4981,015532092,015532,Tandang Sora
4982,0184624007,0184624,Malangsa
4983,0144404002,0144404,Alab Oriente
4984,086019010,086019,Tatabunan
4985,0150702034,0150702,Lumuton
4986,0166813003,0166813,Magsaysay
4987,063043059,063043,Tuburan
4988,012905008,012905,Cacadiran
4989,035401008,035401,Cutud
4990,034932008,034932,General Luna
4991,045622033,045622,Guihay
4992,012930006,012930,Battog
4993,045807009,045807,Palaypalay
4994,083710007,083710,Bobon
4995,056216046,056216,Del Rosario
4996,061907024,061907,Poblacion Ilawod
4997,083747093,083747,Barangay 63
4998,031420056,031420,Santa Cruz IV
4999,013310029,013310,Rimos No. 3
5000,045616025,045616,Santa Maria Ibaba
5001,041021034,041021,Barangay D (Pob.)
5002,063030082,063030,Narat-an
5003,034906009,034906,Burgos
5004,045603039,045603,Tagbakin
5005,0112303005,0112303,Cebulano
5006,0148104012,0148104,Lucab
5007,097332071,097332,San Jose Gusu
5008,0150702062,0150702,Bulanting
5009,083701003,083701,Buaya
5010,031410012,031410,Bulihan
5011,086418008,086418,Carnaga
5012,071222018,071222,Lungsodaan West
5013,0124701009,0124701,Mapurok
5014,063020019,063020,Girado-Magsaysay (Pob.)
5015,097311009,097311,Boyugan West
5016,063046037,063046,Morcillas
5017,0124710005,0124710,Dalipe
5018,086407009,086407,Bato I
5019,083751018,083751,Jordan
5020,0124717011,0124717,New Panay
5021,097203004,097203,Bulawan
5022,0168502013,0168502,Mabini (Borja)
5023,045644004,045644,Binay
5024,0118202019,0118202,Anitap
5025,0160312002,0160312,Cuevas
5026,0137504010,0137504,Dalandanan
5027,0184502013,0184502,Lag-Asan
5028,045813005,045813,Santa Ana
5029,063028085,063028,Tu-og
5030,083738006,083738,Biliboy
5031,0103519001,0103519,Baning
5032,0104215026,0104215,Barangay V - Malubog (Pob.)
5033,023103015,023103,Kalabaza
5034,035408007,035408,Del Carmen
5035,060609004,060609,Cabariwan
5036,083724017,083724,Manlilisid
5037,051708050,051708,Tomagodtod
5038,012819023,012819,Puzol
5039,063036018,063036,Ungka I
5040,063046044,063046,Tabat
5041,036912001,036912,Coral-Iloco
5042,082616013,082616,Palamrag (Cabiliri-an)
5043,012912039,012912,Sarsaracat
5044,051706007,051706,Fabrica
5045,0133901233,0133901,Barangay 232
5046,042122008,042122,Osorio
5047,060607048,060607,Ysulat
5048,083703001,083703,Antipolo
5049,042121008,042121,Sapang I
5050,082617036,082617,San Eduardo
5051,056202018,056202,Poblacion Central
5052,043416020,043416,Isabang
5053,063001024,063001,Puente Bunglas
5054,0104323001,0104323,Alicomohan
5055,036904019,036904,Santo Domingo 1st
5056,087808004,087808,Calumpang
5057,0142703015,0142703,Nagacadan
5058,025012009,025012,Poblacion
5059,086002008,086002,Cambayan
5060,097205021,097205,Lawigan
5061,0137504033,0137504,Canumay East (Canumay)
5062,0174004026,0174004,Mataas Na Bayan
5063,0184611031,0184611,Tinayunan Beach
5064,0160308011,0160308,New Visayas
5065,0166804003,0166804,Bitaugan East
5066,0184508020,0184508,Tabigue
5067,013310037,013310,Sucoc Sur
5068,056211014,056211,Caditaan
5069,037105009,037105,Zone 1 Pob. (Libaba)
5070,021517002,021517,Alannay
5071,060606008,060606,Batonan Sur
5072,060608012,060608,Calacja I
5073,060606046,060606,Valderama
5074,0112412004,0112412,Darong
5075,0160313015,0160313,Caigangan
5076,0148107015,0148107,San Mariano
5077,0150704020,0150704,Port Holland Zone V (Shipyard Tabuk)
5078,045619027,045619,Mabunga
5079,012930009,012930,Cabarambanan
5080,041013019,041013,Barangay 4 (Pob.)
5081,0126509025,0126509,Malatuneng (Malatunol)
5082,063043003,063043,Bagumbayan
5083,0104203028,0104203,Tangab
5084,045602019,045602,Villa Victoria
5085,041016021,041016,Pulong Balibaguhan
5086,0166714007,0166714,Magsaysay (Pob.)
5087,0153619037,0153619,Pindolonan
5088,083710028,083710,Ilihan
5089,035404012,035404,Mesalipit
5090,051716009,051716,Niño Jesus
5091,097305030,097305,Tinggabulong
5092,012912029,012912,Panay Sur
5093,0160309014,0160309,Doña Flavia
5094,0175205010,0175205,Buhuan
5095,063004017,063004,Malublub
5096,021519018,021519,Nabbabalayan
5097,086412029,086412,Tambis II
5098,0143213017,0143213,Lanna
5099,050507039,050507,San Isidro
5100,098316024,098316,Tigpalay
5101,012928002,012928,Binongan
5102,083710019,083710,Poblacion District II
5103,072238001,072238,Adela
5104,060610007,060610,Lindero
5105,021525013,021525,Aridawen
5106,0175109007,0175109,Ilvita
5107,0166719009,0166719,Magtangale
5108,045622094,045622,Villanacaob
5109,023107021,023107,Saranay
5110,071230017,071230,Calayugan Norte
5111,0140103021,0140103,Siblong
5112,023114096,023114,Sindon Bayabo
5113,0137404022,0137404,Commonwealth
5114,0133906214,0133906,Barangay 607
5115,0157010015,0157010,Tapian Bohe North
5116,036913006,036913,Daldalayap
5117,061909001,061909,Agbalo
5118,083750004,083750,San Antonio (Pob.)
5119,0137605029,0137605,Barangay 29
5120,041019020,041019,Calayo
5121,0104324010,0104324,Sugbongcogon
5122,063030012,063030,Banuyao
5123,045628012,045628,Bolo
5124,013314040,013314,Pagdalagan
5125,0137605191,0137605,Barangay 191
5126,0174001048,0174001,Sabong
5127,021522009,021522,Kittag
5128,043414010,043414,Maligaya (Pob.)
5129,082605020,082605,Barangay 2 Poblacion
5130,013305002,013305,Ar-arampang
5131,041023025,041023,Palahanan I
5132,060605002,060605,Bacong
5133,012918010,012918,Villa Quirino
5134,071209031,071209,Merryland
5135,0140121008,0140121,Poblacion
5136,0118204008,0118204,Elizalde (Somil)
5137,063022001,063022,Santa Cruz
5138,072211018,072211,Marangog
5139,045620018,045620,Comon
5140,063003006,063003,Camiros
5141,072230019,072230,Opao
5142,045615011,045615,Pinagdanlayan
5143,0175201007,0175201,Dulangan I
5144,083731018,083731,Polahongon
5145,050508010,050508,Batang
5146,082621009,082621,Pangpang
5147,056203016,056203,Calomagon
5148,071212009,071212,Katipunan
5149,0153828007,0153828,Maranding
5150,0166810003,0166810,Bocawe
5151,0153630007,0153630,Bo-ot
5152,086413016,086413,Causi
5153,087806010,087806,Masagaosao
5154,0160209019,0160209,Talisay
5155,083702001,083702,Aslum
5156,076106008,076106,Candanay Norte
5157,0175306014,0175306,Oring-oring
5158,086419003,086419,Magallanes
5159,035408020,035408,San Matias
5160,097312009,097312,Dalapang
5161,0112505011,0112505,Malibago
5162,084824006,084824,Gebonawan
5163,084823006,084823,Erenas
5164,071216008,071216,New Lourdes
5165,071219004,071219,Catarman
5166,072251032,072251,Sam-ang
5167,072241014,072241,Panadtaran
5168,041007023,041007,Lumbang Na Bata
5169,061917059,061917,Wright
5170,0153807017,0153807,Kakar
5171,0184606006,0184606,Bugay
5172,051703025,051703,San Isidro (Pob.)
5173,0184525008,0184525,Tabao Baybay
5174,0175215029,0175215,San Gabriel
5175,0112410021,0112410,Cabligan (Managa)
5176,054113018,054113,Pinamarbuhan
5177,0137501059,0137501,Barangay 59
5178,076103011,076103,Po-o
5179,0160306035,0160306,San Roque
5180,086417034,086417,San Francisco Mabuhay
5181,072252047,072252,Tomugpa
5182,012904018,012904,Poblacion Sur (Masingit)
5183,050509013,050509,San Isidro Ilawod
5184,099701018,099701,Kaumpurnah Zone I
5185,082604034,082604,Purok D1 (Pob.)
5186,063034019,063034,Pakiad
5187,086007072,086007,San Antonio
5188,031401013,031401,Pulong Yantok
5189,013313016,013313,Gumot-Nagcolaran
5190,051722008,051722,Del Socorro
5191,083751001,083751,Abijao
5192,086003099,086003,Mawacat
5193,045622041,045622,Jongo
5194,086006049,086006,So-ong
5195,098301007,098301,Gulayon
5196,0175110006,0175110,Barangay 2 (Pob.)
5197,061915004,061915,Bilao
5198,0140124006,0140124,Deet
5199,013311020,013311,Gusing Norte
5200,0175912001,0175912,Agpudlos
5201,045636006,045636,Bislian
5202,0175108005,0175108,Pitogo
5203,072245001,072245,Bunlan
5204,015533031,015533,Alacan
5205,052007003,052007,Bagong Bayan
5206,063039015,063039,Imbang Pequeño
5207,060408001,060408,Agcawilan
5208,041031013,041031,Bilog-bilog
5209,051717017,051717,Loho
5210,031404012,031404,Igulot
5211,0184610005,0184610,Bantayan
5212,061912019,061912,Ilawod (Pob.)
5213,060402002,060402,Arcangel
5214,0112504017,0112504,Santiago
5215,072206003,072206,Bago
5216,0168505017,0168505,Santiago (Pob.)
5217,083708069,083708,Poblacion Zone 13
5218,097325024,097325,Tandubuay
5219,097324008,097324,Dumalian
5220,037701007,037701,Calabuanan
5221,0126502002,0126502,Bantangan (Lasak)
5222,0150709015,0150709,Magcawa
5223,015544021,015544,Decreto
5224,0103508012,0103508,Matampay
5225,063009008,063009,Bulak Sur
5226,036908019,036908,Poblacion Sur
5227,0175210005,0175210,Bayanan
5228,0124706029,0124706,Magcaalam
5229,023134015,023134,Quinagabian
5230,045810009,045810,Wawa (Pob.)
5231,086017013,086017,Hinangudtan
5232,097313018,097313,Pampang
5233,072244002,072244,Hagdan
5234,0166801024,0166801,Wakat
5235,063030120,063030,Valencia
5236,0133906084,0133906,Barangay 478
5237,0153637021,0153637,Sumugot
5238,034903073,034903,San Juan Pob. (Acofa)
5239,097221011,097221,Camul
5240,0104308074,0104308,Barangay 22 (Pob.)
5241,084810037,084810,Roxas
5242,012813009,012813,Lydia (Pob.)
5243,071234017,071234,Poblacion
5244,097215010,097215,Guibo
5245,045616019,045616,San Ignacio Ilaya
5246,012922028,012922,Tabucolan
5247,083715015,083715,Cutay
5248,086409015,086409,Maujo
5249,042103025,042103,Zapote I
5250,0184509018,0184509,Rizal
5251,0184605002,0184605,Bal-os
5252,061904030,061904,Sagrada Familia
5253,0118204031,0118204,Mainit
5254,0133906237,0133906,Barangay 630
5255,015537015,015537,Lumayao
5256,072224021,072224,Cotcoton
5257,0153829008,0153829,Pidsandawan
5258,045637003,045637,Cagbalogo
5259,043407014,043407,Paowin
5260,030809026,030809,Kabalutan
5261,031405002,031405,Balubad
5262,043405006,043405,Bucal
5263,0140117001,0140117,Dumayco
5264,036906017,036906,Mabini
5265,013301031,013301,San Nicolas East
5266,082617044,082617,Trinidad (Maycorot)
5267,0140103014,0140103,Patoc
5268,042109002,042109,Alapan II-A
5269,061910025,061910,Tincupon
5270,097317014,097317,Limamawan
5271,0101321029,0101321,Sinayawan
5272,023137027,023137,Santa Visitacion (Maggayu)
5273,050502017,050502,Gotob
5274,0104207011,0104207,Matugas Bajo
5275,0184612026,0184612,Sampiniton
5276,097332092,097332,Tugbungan
5277,082604046,082604,San Andres
5278,0153613014,0153613,Dibarosan
5279,045802003,045802,Dela Paz (Pob.)
5280,0133905084,0133905,Barangay 381
5281,061914025,061914,Culasi
5282,015521004,015521,Laois
5283,042120033,042120,Amaya VII
5284,035407012,035407,San Agustin
5285,0140107012,0140107,Poblacion
5286,0166707015,0166707,Barangay 11 (Pob.)
5287,0140103013,0140103,Pakiling
5288,082611017,082611,Barangay 3 (Pob.)
5289,023116011,023116,Macañao
5290,042114018,042114,Asis III
5291,071210018,071210,Liboron
5292,025705002,025705,La Paz
5293,0184504022,0184504,Tiglawigan
5294,034905047,034905,Salazar
5295,034912015,034912,Niyugan
5296,054112014,054112,Matiporon
5297,037110009,037110,San Rafael
5298,0144406002,0144406,Bacarni
5299,0144402019,0144402,Otucan Sur
5300,045647061,045647,Palale Silangan
5301,082621012,082621,Barangay No. 3 (Pob.)
5302,0104212016,0104212,Lao Proper
5424,035416010,035416,Dolores
5303,051704004,051704,San Jose (Pob.)
5304,063017051,063017,Poblacion D
5305,083715019,083715,Hiluctogan
5306,050503018,050503,Dinoronan
5307,023105015,023105,San Bonifacio
5308,087801007,087801,Poblacion
5309,072230013,072230,Ibabao-Estancia
5310,0101312012,0101312,Casisang
5311,031407006,031407,Calizon
5312,023106002,023106,Anao
5313,035419010,035419,San Roque
5314,034929020,034929,Mambarao
5315,063013042,063013,Lampaya
5316,042103038,042103,Mabolo III
5317,050503030,050503,Mabini
5318,041021040,041021,San Ignacio
5319,023112012,023112,Castillo
5320,063029035,063029,Nasaka
5321,0124704026,0124704,New Bohol
5322,063022088,063022,Lapuz Sur
5323,083710029,083710,Esperanza
5324,060616037,060616,Inabasan
5325,0128004011,0128004,Malbang
5326,054111005,054111,Bantigue
5327,0175208070,0175208,Caburo
5328,013314044,013314,Pao Sur
5329,050510010,050510,Comun
5330,054108012,054108,Gaid
5331,072238019,072238,Western Poblacion
5332,0104325005,0104325,Magkarila
5333,086025025,086025,Sapinit
5334,0112502006,0112502,Mahayag
5335,051723006,051723,Inapatan (Del Rosario Inapatan)
5336,060406023,060406,Ondoy
5337,036906014,036906,Dicolor
5338,036903062,036903,Sinulatan 2nd
5339,037109008,037109,San Esteban
5340,042103021,042103,San Nicolas I
5341,0175311009,0175311,Itangil
5342,063010013,063010,Tapacon
5343,056209013,056209,Gumapia
5344,021505037,021505,Punta
5345,052001001,052001,Antipolo
5346,023121013,023121,Villa Robles
5347,023103003,023103,Bagong Tanza
5348,043405041,043405,Barangay 4 (Pob.)
5349,025009012,025009,Kakiduguen
5350,0112401010,0112401,Kinuskusan
5351,013319017,013319,Sengngat
5352,0184610011,0184610,Candau-ay
5353,060614044,060614,Trinidad
5354,0175210013,0175210,Matulatula
5355,012928026,012928,Paras
5356,036904024,036904,Santa Juliana
5357,083738029,083738,Barangay 17 (Pob.)
5358,0153610030,0153610,Dilimbayan
5359,034924013,034924,San Mariano
5360,034903003,034903,Bagong Sikat
5361,063017031,063017,Navalas
5362,086402018,086402,Lanao
5363,067903017,067903,Poblacion
5364,021527021,021527,Padul
5365,012902015,012902,Poblacion
5366,041015011,041015,Lagadlarin
5367,0101320020,0101320,Barangay 2 (Pob.)
5368,015514012,015514,Goyoden
5369,061906030,061906,Santo Rosario
5370,013305013,013305,Calliat
5371,042104015,042104,Barangay 4 (Pob.)
5372,0174002012,0174002,Timbo (Sanggulong)
5373,0143214014,0143214,Anggacan Sur
5374,0103519010,0103519,Mabugnao
5375,023123005,023123,Luna
5376,054102021,054102,Polot
5377,098314010,098314,Moalboal
5378,023123015,023123,Santiago
5379,031419008,031419,Bubulong Munti
5380,098312011,098312,Pres. Roxas
5381,0143208016,0143208,Bagtayan
5382,012818005,012818,Bimmanga
5383,061907005,061907,Batabat
5384,041002011,041002,Muzon Primero
5385,061913008,061913,Goce
5386,0175210006,0175210,Biga
5387,035408037,035408,Santa Monica
5388,012906018,012906,Caterman
5389,015532023,015532,Cacaritan
5390,0103504028,0103504,Tominobo Proper
5391,097203010,097203,Malasay
5392,097206035,097206,El Paraiso
5393,0112303002,0112303,Anibongan
5394,051734012,051734,Cabuyao
5395,072247019,072247,Pansoy
5396,050510027,050510,Tagoytoy
5397,0103509027,0103509,Simpak
5398,012815011,012815,Pasaleng
5399,023114085,023114,San Pablo
5400,063040064,063040,Pitogo
5401,0156603010,0156603,Pang
5402,072248011,072248,Loong
5403,050504008,050504,Marcial O. Rañola (Cabaloaon)
5404,072207006,072207,Bato
5405,072216006,072216,Basak
5406,025013008,025013,Osmeña
5407,023130008,023130,Mararigue
5408,013318004,013318,Lettac Sur
5409,0174005052,0174005,Tagum
5410,063025011,063025,Binaba-an Labayno
5411,037102004,037102,Arew
5412,045616013,045616,Magsaysay
5413,097219025,097219,Datu Sailila
5414,045811012,045811,Banaba
5415,056212007,056212,Bon-Ot Small
5416,045618031,045618,Magsaysay
5417,083722004,083722,Bantigue
5418,0184516003,0184516,Balabag
5419,0126302024,0126302,Yangco Poblacion
5420,097220025,097220,Pisa Puti
5421,086007006,086007,Beslig
5422,072224017,072224,Kantangkas
5423,060611021,060611,Mag-aba
5425,072234018,072234,Naalad
5426,021511039,021511,San Vicente
5427,060616012,060616,Cabanbanan
5428,072234029,072234,West Poblacion
5429,0175205039,0175205,Navotas
5430,030803016,030803,San Jose
5431,086005059,086005,Socorro
5432,086020019,086020,Cambatutay Viejo
5433,021515025,021515,San Vicente (Ugac East)
5434,0112506005,0112506,Luzon
5435,0124714001,0124714,Bagumbayan
5436,0148102011,0148102,Manag
5437,0153610032,0153610,Kining
5438,063035028,063035,Magdungao
5439,0101304020,0101304,Old Nongnongan
5440,0128007031,0128007,Upper Mainit
5441,0142701003,0142701,Bangaan
5442,013311012,013311,Bato
5443,097332104,097332,Zambowood
5444,0166720007,0166720,Pelaez
5445,0156609027,0156609,Lipunos
5446,0166811006,0166811,Ganayon
5447,072226006,072226,Buaya
5448,0150705041,0150705,Kaum-Air
5449,015513029,015513,Salapingao
5450,0153637009,0153637,Lico
5451,031420001,031420,Bagong Buhay
5452,036903064,036903,Surgui 2nd
5453,0104209014,0104209,Dullan Sur
5454,083744014,083744,San Miguelay
5455,0104315002,0104315,Gimaylan
5456,0140123002,0140123,Palang
5457,043424078,043424,Santo Niño
5458,041018006,041018,Bayorbor
5459,023126012,023126,Vira (Pob.)
5460,060616075,060616,Tulatula
5461,097307026,097307,Locuban
5462,097218021,097218,Motibot
5463,086011016,086011,Nagpapacao
5464,023120001,023120,Aguinaldo
5465,060612016,060612,Macarina
5466,021528007,021528,Battung
5467,0184507002,0184507,Baclao
5468,0133901128,0133901,Barangay 128
5469,0175904004,0175904,Pagsangahan
5470,041019049,041019,Barangay 1 (Pob.)
5471,0160209006,0160209,Cubi-cubi
5472,052011046,052011,San Isidro Village
5473,063003013,063003,Palaypay
5474,054117009,054117,Dangpanan
5475,098312018,098312,Tilasan
5476,043426013,043426,Patimbao
5477,015527083,015527,Zamora (Pob.)
5478,052011047,052011,San Jose (Pob.)
5479,015531033,015531,Zone I (Pob.)
5480,025701006,025701,Palacian
5481,056208020,056208,Luna-Candol (Pob.)
5482,015514010,015514,Estanza
5483,0128007003,0128007,Atlae
5484,0174003003,0174003,Bachao Ibaba
5485,012922023,012922,Quirino (Pob.)
5486,0156607042,0156607,Tubig Gantang
5487,0184614033,0184614,Tara
5488,072220002,072220,Bangbang
5489,082616001,082616,Anuron
5490,083749008,083749,Poblacion
5491,0137605164,0137605,Barangay 164
5492,051715010,051715,Gimaga
5493,0153604037,0153604,Rantian
5494,037708006,037708,Dibalo
5495,063041001,063041,Bgy. 1 Pob. (Roxas St.)
5496,042110032,042110,Buna Lejos II
5497,056213034,056213,Mercedes
5498,041017004,041017,San Gregorio
5499,060611030,060611,Santa Cruz
5500,082606020,082606,Osmeña
5501,012809032,012809,Elizabeth
5502,083710020,083710,Poblacion District III
5503,063037021,063037,Guinacas
5504,082609030,082609,Ngolos
5505,051716019,051716,San Juan
5506,0175106015,0175106,Poblacion 8 (Barangay 8)
5507,034903020,034903,Cabu
5508,0126303034,0126303,City Heights
5509,0160308007,0160308,Hubang
5510,012928018,012928,Nanerman
5511,0175203003,0175203,Bukal
5512,0101315013,0101315,Panalsalan
5513,034917022,034917,Naglabrahan
5514,0140116005,0140116,San Jose Norte
5515,072214007,072214,Napo
5516,035408025,035408,San Pablo 2nd
5517,031420042,031420,Paradise III
5518,056216048,056216,Jamislagan
5519,086009028,086009,Barangay No. 5 (Pob.)
5520,013304010,013304,Wallayan
5521,015527066,015527,Pogon-Lomboy (Pob.)
5522,051737031,051737,Salvacion
5523,086003016,086003,Begaho
5524,021503023,021503,San Juan (Maguininango)
5525,015508009,015508,Dacap Norte
5526,052008017,052008,Divino Rostro (Pob.)
5527,0137404005,0137404,Baesa
5528,0166716013,0166716,Datu
5529,036916059,036916,San Francisco
5530,034929008,034929,Comitang
5531,041026005,041026,Bayanan
5532,012912002,012912,Bacar
5533,084813012,084813,Imelda
5534,050512028,050512,Manga
5535,072237015,072237,Pandacan
5536,021517033,021517,New Orlins
5537,0137605049,0137605,Barangay 49
5538,063023049,063023,Concepcion Pob. (D.G. Abordo)
5539,063022167,063022,Santo Niño Norte
5540,063025024,063025,Caloy-Ahan
5541,082602006,082602,Barangay Poblacion II
5542,086405008,086405,Nahaong
5543,015512014,015512,Pasileng Sur
5544,063002002,063002,Agsing
5545,084812006,084812,Del Sur (Pob.)
5546,054105013,054105,Estampar
5547,083724014,083724,Magsaysay (Responde)
5548,072251027,072251,Pangamihan
5549,0150702057,0150702,Sabong
5550,071240002,071240,Anibongan
5551,015530034,015530,Villegas
5552,036917007,036917,Bulo
5553,0150703018,0150703,Bagbagon
5554,0160211008,0160211,Santa Ana
5555,0103512010,0103512,Poblacion
5556,012920029,012920,Sabangan
5557,023114023,023114,Cabannungan 1st
5558,056214019,056214,San Ramon
5559,0166727004,0166727,Marga
5560,054104015,054104,Sawang
5561,013306006,013306,Barraca
5562,0175320007,0175320,Busy Bees
5563,097218033,097218,Bucana
5564,0137402008,0137402,San Roque
5565,036914015,036914,Santa Maria
5566,035413003,035413,Balas
5567,031412011,031412,Lawa
5568,0118204029,0118204,Sangab
5569,012805014,012805,Camguidan
5570,0124709025,0124709,Macasendeg
5571,012934023,012934,Pantay Fatima
5572,045645002,045645,Balubal
5573,042103072,042103,Zapote II
5574,0184615008,0184615,Candabong
5575,084805078,084805,San Pascual
5576,0153618077,0153618,Sambowang Atawa
5577,0153632042,0153632,Pagalongan
5578,0174005040,0174005,Matalaba
8089,0133905016,0133905,Barangay 314
5579,042108010,042108,Prinza Pob. (Bgy. 9)
5580,072222005,072222,Bulak
5581,0112402194,0112402,Ubalde
5582,0184504014,0184504,Daga
5583,0175307004,0175307,Cheey
5584,0124710013,0124710,Langkong
5585,076101013,076101,Poblacion
5586,023106011,023106,Luquilu
5587,0112509009,0112509,Dawan
5588,041029005,041029,Buli
5589,012817028,012817,Santa Matilde
5590,063013074,063013,Supanga
5591,0103514025,0103514,Pantaon
5592,072206015,072206,Manguiao
5593,060407003,060407,Bachaw Sur
5594,071202015,071202,Untaga
5595,0104322002,0104322,Ampenican
5596,052004018,052004,Maysuran
5597,072237019,072237,Sacsac
5598,0133904004,0133904,Barangay 271
5599,071235001,071235,Aguining
5600,035406017,035406,Nabuclod
5601,051605002,051605,Calero
5602,025704006,025704,Cabaruan
5603,0168505013,0168505,San Juan (Pob.)
5604,012933046,012933,Tarangotong
5605,0166809034,0166809,Tagasaka
5606,083728018,083728,Lubi-lubi
5607,043429012,043429,Llavac
5608,072236005,072236,Lanao
5609,0104216001,0104216,Balon
5610,015539016,015539,Pugot
5611,060612020,060612,Pandanan
5612,0103523023,0103523,Punod
5613,071228013,071228,Palo
5614,051730031,051730,Port Junction Norte
5615,015507007,015507,Mauban
5616,063032014,063032,Damires
5617,0137607001,0137607,Tanyag (Bagong Tanyag)
5618,052010030,052010,Tinago
5619,0175201022,0175201,Santa Rosa II
5620,042101016,042101,Sikat
5621,050501002,050501,Banao
5622,0133901160,0133901,Barangay 160
5623,063008025,063008,San Juan
5624,060413014,060413,Osman
5625,086416007,086416,Katipunan
5626,0137604013,0137604,San Isidro
5627,0141103002,0141103,Bagu
5628,0175109021,0175109,Victoria
5629,030804029,030804,Rizal (Pob.)
5630,0175202011,0175202,Salcedo
5631,0184501051,0184501,Mansilingan
5632,067903001,067903,Cabalagnan
5633,0104215038,0104215,San Apolinario
5634,071216003,071216,Loreto
5635,0156607028,0156607,Lower Patibulan
5636,0153606054,0153606,Dalaon
5637,0118605009,0118605,Camalig
5638,025002021,025002,Latar-Nocnoc-San Francisco
5639,034916006,034916,J. U. Tienzo (Arimal)
5640,063023027,063023,Madong
5641,041018004,041018,District IV (Pob.)
5642,015542015,015542,Santo Domingo
5643,034911052,034911,San Bernardino
5644,0101306006,0101306,Husayan
5645,0153615004,0153615,Badak Lumao
5646,0124702011,0124702,Kibenes
5647,083701044,083701,Parasanon
5648,021503003,021503,Bulo
5649,086023026,086023,Marapilit
5650,086022047,086022,Tutubigan
5651,0133909001,0133909,Barangay 654
5652,086413011,086413,Sudmon
5653,0126312021,0126312,Sumbakil
5654,0184604024,0184604,Olympia
5655,063022093,063022,Lopez Jaena (Jaro)
5656,0118604001,0118604,Basiawan
5657,0157006026,0157006,Putat
5658,0184509021,0184509,Washington
5659,023114006,023114,Allinguigan 3rd
5660,0137605095,0137605,Barangay 95
5661,0104209034,0104209,San Vicente Bajo
5662,060403020,060403,Polo
5663,0133906003,0133906,Barangay 397
5664,051735023,051735,Vito
5665,031420035,031420,Lawang Pari
5666,041014056,041014,San Benito
5667,0184509002,0184509,Balintawak (Pob.)
5668,072217063,072217,Quiot Pardo
5669,012917005,012917,Paltoc
5670,045620013,045620,Poblacion 39 (Poblacion Barangay 3)
5671,051708003,051708,Balongay
5672,0142711002,0142711,Antipolo
5673,031412016,031412,Pajo
5674,083743006,083743,Capilihan
5675,0112319006,0112319,Cuambogan
5676,036914005,036914,Matarannoc
5677,045618020,045618,Dungawan Central
5678,056208030,056208,Patag
5679,0124715003,0124715,Dolores
5680,072217040,072217,Labangon
5681,0124706053,0124706,Manobisa
5682,0156612071,0156612,Tengah Laminusa
5683,0166708011,0166708,Esperanza
5684,023102018,023102,Centro II (Pob.)
5685,050515021,050515,Malobago
5686,042122013,042122,Inocencio (B. Pook)
5687,063004022,063004,Poblacion (Badiangan)
5688,015507009,015507,Pugaro
5689,0118203012,0118203,Anitapan
5690,063032008,063032,Burot
5691,045802013,045802,Dalig
5692,0156611024,0156611,Tandu-Bagua
5693,023130019,023130,Santa Cruz
5694,098311004,098311,Bulawan
5695,098305022,098305,Pangi
5696,023137033,023137,Namnama
5697,0112406020,0112406,New Sibonga
5698,025701023,025701,San Benigno
5699,0103513018,0103513,Poblacion (Matungao)
5700,043428020,043428,Santo Domingo
5701,063030054,063030,Igpajo
5702,0175316062,0175316,Barangay ng mga Mangingisda
5703,083710053,083710,Patong
5704,051610002,051610,Bulala
5705,0137401002,0137401,Bagong Silang
5706,0184622024,0184622,Saying
5707,084805076,084805,Bangkerohan
5708,034902007,034902,Digmala
